data_id,data_name,model,Accuracy,Precision,Recall,F1-score,ROC-AUC score
10,data10_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_full_data,WaveNet_TL_Resnet_Base,0.7267605633802817,0.7269402681836652,0.7228282828282828,0.7248784440842788,0.8258141333171393
11,data11_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_4_ratio_full_data,WaveNet_TL_Resnet_Base,0.820523138832998,0.5655737704918032,0.4932486100079428,0.5269410267288926,0.8170511571755532
12,data12_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_max_5000,WaveNet_TL_Resnet_Base,0.5833333333333334,0.6351351351351351,0.5529411764705883,0.5911949685534591,0.6773819386909694
13,data13_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_max_2500,WaveNet_TL_Resnet_Base,0.6375,0.7096774193548387,0.5238095238095238,0.6027397260273972,0.6967418546365916
