data_id,data_name,model,Accuracy,Precision,Recall,F1-score,ROC-AUC score
10,data10_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_full_data,SmallWaveNetTL,0.7744466800804829,0.7820833333333334,0.7583838383838384,0.770051282051282,0.871099775308192
11,data11_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_4_ratio_full_data,SmallWaveNetTL,0.8606841046277666,0.7671418873048201,0.448768864177919,0.5662741167627161,0.8632366192243945
12,data12_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_max_5000,SmallWaveNetTL,0.782051282051282,0.7802197802197802,0.8352941176470589,0.8068181818181818,0.8729080364540183
13,data13_IC1_FM_label_wl_20_pw_0_unwo_dropped_1_1_ratio_max_2500,SmallWaveNetTL,0.825,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.918546365914787
